flowcal_record_id,meter_id,facility_id,production_date,gas_day,measured_volume,corrected_volume,estimated_flag,validation_status,exception_code,approved_flag,close_status,flowcal_batch_id,extracted_timestamp,last_updated_timestamp
FCAL-00006957,MTR-116,FAC-024,2026-05-27,2026-05-27,6987.221,7124.757,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00006958,MTR-116,FAC-024,2026-05-28,2026-05-28,7099.914,7073.347,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00006959,MTR-116,FAC-024,2026-05-29,2026-05-29,7219.266,7225.675,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00006960,MTR-116,FAC-024,2026-05-30,2026-05-30,6852.485,6804.347,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00006961,MTR-117,FAC-024,2026-04-01,2026-04-01,14231.123,14213.22,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00006962,MTR-117,FAC-024,2026-04-02,2026-04-02,14927.9,14993.36,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00006963,MTR-117,FAC-024,2026-04-03,2026-04-03,14711.938,14971.423,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00006964,MTR-117,FAC-024,2026-04-04,2026-04-04,14011.694,13971.162,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00006965,MTR-117,FAC-024,2026-04-05,2026-04-05,13832.131,13868.695,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00006966,MTR-117,FAC-024,2026-04-06,2026-04-06,13806.82,14195.865,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00006967,MTR-117,FAC-024,2026-04-07,2026-04-07,13806.75,13832.846,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00006968,MTR-117,FAC-024,2026-04-08,2026-04-08,14482.644,14276.928,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00006969,MTR-117,FAC-024,2026-04-09,2026-04-09,14413.737,14299.038,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00006970,MTR-117,FAC-024,2026-04-10,2026-04-10,14644.138,14453.801,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00006971,MTR-117,FAC-024,2026-04-11,2026-04-11,13955.744,14323.701,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00006972,MTR-117,FAC-024,2026-04-12,2026-04-12,13847.152,13952.329,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00006973,MTR-117,FAC-024,2026-04-13,2026-04-13,13641.598,13285.324,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00006974,MTR-117,FAC-024,2026-04-14,2026-04-14,14025.781,14213.824,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00006975,MTR-117,FAC-024,2026-04-15,2026-04-15,14193.098,14464.553,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00006976,MTR-117,FAC-024,2026-04-16,2026-04-16,14595.772,14648.446,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00006977,MTR-117,FAC-024,2026-04-17,2026-04-17,13796.385,13627.123,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00006978,MTR-117,FAC-024,2026-04-18,2026-04-18,13931.331,13872.888,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00006979,MTR-117,FAC-024,2026-04-19,2026-04-19,13600.135,13804.186,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00006980,MTR-117,FAC-024,2026-04-20,2026-04-20,13710.806,13752.533,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00006981,MTR-117,FAC-024,2026-04-21,2026-04-21,13457.582,13452.378,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00006982,MTR-117,FAC-024,2026-04-22,2026-04-22,13924.792,13607.605,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00006983,MTR-117,FAC-024,2026-04-23,2026-04-23,14833.321,14737.428,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00006984,MTR-117,FAC-024,2026-04-24,2026-04-24,14642.891,14602.968,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00006985,MTR-117,FAC-024,2026-04-25,2026-04-25,14483.766,14671.752,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00006986,MTR-117,FAC-024,2026-04-26,2026-04-26,13722.618,13519.798,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00006987,MTR-117,FAC-024,2026-04-27,2026-04-27,13948.186,13740.213,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00006988,MTR-117,FAC-024,2026-04-28,2026-04-28,13938.402,13685.733,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00006989,MTR-117,FAC-024,2026-04-29,2026-04-29,14244.885,14008.448,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00006990,MTR-117,FAC-024,2026-04-30,2026-04-30,14257.287,14369.393,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00006991,MTR-117,FAC-024,2026-05-01,2026-05-01,14368.033,14285.016,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00006992,MTR-117,FAC-024,2026-05-02,2026-05-02,13859.67,13931.833,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00006993,MTR-117,FAC-024,2026-05-03,2026-05-03,13488.847,13371.232,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00006994,MTR-117,FAC-024,2026-05-04,2026-05-04,13064.155,13251.481,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00006995,MTR-117,FAC-024,2026-05-05,2026-05-05,13613.922,13512.68,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00006996,MTR-117,FAC-024,2026-05-06,2026-05-06,14199.079,14549.277,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00006997,MTR-117,FAC-024,2026-05-07,2026-05-07,14776.239,14690.648,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00006998,MTR-117,FAC-024,2026-05-08,2026-05-08,14421.964,14244.685,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00006999,MTR-117,FAC-024,2026-05-09,2026-05-09,14065.978,14000.125,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00007000,MTR-117,FAC-024,2026-05-10,2026-05-10,13945.089,13759.315,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00007001,MTR-117,FAC-024,2026-05-11,2026-05-11,13922.199,13748.862,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00007002,MTR-117,FAC-024,2026-05-12,2026-05-12,14071.582,14158.385,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00007003,MTR-117,FAC-024,2026-05-13,2026-05-13,14029.211,13995.978,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00007004,MTR-117,FAC-024,2026-05-14,2026-05-14,14557.645,14651.941,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00007005,MTR-117,FAC-024,2026-05-15,2026-05-15,14552.224,14270.279,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00007006,MTR-117,FAC-024,2026-05-16,2026-05-16,14159.705,14180.498,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00007007,MTR-117,FAC-024,2026-05-17,2026-05-17,13774.188,13947.612,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00007008,MTR-117,FAC-024,2026-05-18,2026-05-18,13470.344,13520.871,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00007009,MTR-117,FAC-024,2026-05-19,2026-05-19,13913.986,13779.002,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00007010,MTR-117,FAC-024,2026-05-20,2026-05-20,14136.635,14316.05,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00007011,MTR-117,FAC-024,2026-05-21,2026-05-21,14416.093,14503.863,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00007012,MTR-117,FAC-024,2026-05-22,2026-05-22,14707.952,14721.435,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00007013,MTR-117,FAC-024,2026-05-23,2026-05-23,14054.089,13648.158,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00007014,MTR-117,FAC-024,2026-05-24,2026-05-24,13812.107,14036.352,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00007015,MTR-117,FAC-024,2026-05-25,2026-05-25,13660.233,13626.75,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00007016,MTR-117,FAC-024,2026-05-26,2026-05-26,13792.458,13871.401,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00007017,MTR-117,FAC-024,2026-05-27,2026-05-27,14042.973,14108.406,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00007018,MTR-117,FAC-024,2026-05-28,2026-05-28,14082.285,13933.821,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00007019,MTR-117,FAC-024,2026-05-29,2026-05-29,14091.491,14040.765,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00007020,MTR-117,FAC-024,2026-05-30,2026-05-30,14208.574,14298.813,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00007021,MTR-118,FAC-024,2026-04-01,2026-04-01,14566.149,14381.429,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00007022,MTR-118,FAC-024,2026-04-02,2026-04-02,14566.449,14725.64,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00007023,MTR-118,FAC-024,2026-04-03,2026-04-03,14649.796,14501.193,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00007024,MTR-118,FAC-024,2026-04-04,2026-04-04,14644.357,14845.786,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00007025,MTR-118,FAC-024,2026-04-05,2026-04-05,14310.411,14345.585,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00007026,MTR-118,FAC-024,2026-04-06,2026-04-06,14169.766,14183.148,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00007027,MTR-118,FAC-024,2026-04-07,2026-04-07,14624.709,14620.805,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00007028,MTR-118,FAC-024,2026-04-08,2026-04-08,14842.64,14805.431,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00007029,MTR-118,FAC-024,2026-04-09,2026-04-09,15092.899,15300.062,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00007030,MTR-118,FAC-024,2026-04-10,2026-04-10,14479.515,14152.371,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00007031,MTR-118,FAC-024,2026-04-11,2026-04-11,14738.083,14966.473,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00007032,MTR-118,FAC-024,2026-04-12,2026-04-12,14086.601,14024.406,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00007033,MTR-118,FAC-024,2026-04-13,2026-04-13,14173.251,14380.768,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00007034,MTR-118,FAC-024,2026-04-14,2026-04-14,14375.95,14484.812,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00007035,MTR-118,FAC-024,2026-04-15,2026-04-15,14820.111,14826.755,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00007036,MTR-118,FAC-024,2026-04-16,2026-04-16,15034.364,14984.416,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00007037,MTR-118,FAC-024,2026-04-17,2026-04-17,14796.248,14815.328,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00007038,MTR-118,FAC-024,2026-04-18,2026-04-18,14606.653,14298.433,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00007039,MTR-118,FAC-024,2026-04-19,2026-04-19,14501.442,14481.972,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00007040,MTR-118,FAC-024,2026-04-20,2026-04-20,13851.351,13785.791,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00007041,MTR-118,FAC-024,2026-04-21,2026-04-21,14240.425,14523.196,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00007042,MTR-118,FAC-024,2026-04-22,2026-04-22,15083.737,15010.463,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00007043,MTR-118,FAC-024,2026-04-23,2026-04-23,15183.423,15069.736,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00007044,MTR-118,FAC-024,2026-04-24,2026-04-24,15264.919,15152.979,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00007045,MTR-118,FAC-024,2026-04-25,2026-04-25,14797.242,14970.546,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00007046,MTR-118,FAC-024,2026-04-26,2026-04-26,13855.965,13846.818,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00007047,MTR-118,FAC-024,2026-04-27,2026-04-27,14600.027,15022.565,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00007048,MTR-118,FAC-024,2026-04-28,2026-04-28,14182.684,14077.445,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00007049,MTR-118,FAC-024,2026-04-29,2026-04-29,14597.95,14596.267,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00007050,MTR-118,FAC-024,2026-04-30,2026-04-30,14602.602,14674.925,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00007051,MTR-118,FAC-024,2026-05-01,2026-05-01,15120.573,15231.545,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00007052,MTR-118,FAC-024,2026-05-02,2026-05-02,14554.123,14584.424,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00007053,MTR-118,FAC-024,2026-05-03,2026-05-03,14505.757,14406.715,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00007054,MTR-118,FAC-024,2026-05-04,2026-05-04,14503.858,14682.861,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00007055,MTR-118,FAC-024,2026-05-05,2026-05-05,14369.238,14135.391,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00007056,MTR-118,FAC-024,2026-05-06,2026-05-06,14834.65,15071.351,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00007057,MTR-118,FAC-024,2026-05-07,2026-05-07,14549.81,14627.704,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00007058,MTR-118,FAC-024,2026-05-08,2026-05-08,15204.066,15300.614,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00007059,MTR-118,FAC-024,2026-05-09,2026-05-09,14757.796,14781.286,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00007060,MTR-118,FAC-024,2026-05-10,2026-05-10,14199.331,13982.657,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00007061,MTR-118,FAC-024,2026-05-11,2026-05-11,14417.929,14633.738,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00007062,MTR-118,FAC-024,2026-05-12,2026-05-12,14572.921,14761.34,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00007063,MTR-118,FAC-024,2026-05-13,2026-05-13,14609.835,14673.686,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00007064,MTR-118,FAC-024,2026-05-14,2026-05-14,15139.881,15067.881,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00007065,MTR-118,FAC-024,2026-05-15,2026-05-15,15140.147,14982.432,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00007066,MTR-118,FAC-024,2026-05-16,2026-05-16,14839.266,14632.662,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00007067,MTR-118,FAC-024,2026-05-17,2026-05-17,14152.348,14020.752,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00007068,MTR-118,FAC-024,2026-05-18,2026-05-18,14273.171,14276.986,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00007069,MTR-118,FAC-024,2026-05-19,2026-05-19,14248.294,14188.204,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00007070,MTR-118,FAC-024,2026-05-20,2026-05-20,14905.287,15179.775,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00007071,MTR-118,FAC-024,2026-05-21,2026-05-21,14991.068,14899.699,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00007072,MTR-118,FAC-024,2026-05-22,2026-05-22,15010.377,14940.138,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00007073,MTR-118,FAC-024,2026-05-23,2026-05-23,14512.562,14216.977,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00007074,MTR-118,FAC-024,2026-05-24,2026-05-24,14483.964,14523.532,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00007075,MTR-118,FAC-024,2026-05-25,2026-05-25,14152.008,13945.215,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00007076,MTR-118,FAC-024,2026-05-26,2026-05-26,14072.057,14123.723,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00007077,MTR-118,FAC-024,2026-05-27,2026-05-27,14499.067,14695.696,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00007078,MTR-118,FAC-024,2026-05-28,2026-05-28,15210.141,14739.125,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00007079,MTR-118,FAC-024,2026-05-29,2026-05-29,15403.887,15154.534,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00007080,MTR-118,FAC-024,2026-05-30,2026-05-30,14831.84,15010.645,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00007081,MTR-119,FAC-024,2026-04-01,2026-04-01,13765.847,13817.291,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00007082,MTR-119,FAC-024,2026-04-02,2026-04-02,13712.176,13759.653,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00007083,MTR-119,FAC-024,2026-04-03,2026-04-03,13476.619,13735.142,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00007084,MTR-119,FAC-024,2026-04-04,2026-04-04,13556.713,13319.748,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00007085,MTR-119,FAC-024,2026-04-05,2026-04-05,12898.084,12910.945,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00007086,MTR-119,FAC-024,2026-04-06,2026-04-06,12444.031,12272.094,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00007087,MTR-119,FAC-024,2026-04-07,2026-04-07,12903.303,13283.396,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00007088,MTR-119,FAC-024,2026-04-08,2026-04-08,13442.476,13369.111,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00007089,MTR-119,FAC-024,2026-04-09,2026-04-09,13865.415,13869.176,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00007090,MTR-119,FAC-024,2026-04-10,2026-04-10,13784.982,13681.731,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00007091,MTR-119,FAC-024,2026-04-11,2026-04-11,13200.306,13320.111,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00007092,MTR-119,FAC-024,2026-04-12,2026-04-12,13458.807,13337.065,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00007093,MTR-119,FAC-024,2026-04-13,2026-04-13,12823.212,12884.81,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00007094,MTR-119,FAC-024,2026-04-14,2026-04-14,13177.536,12889.438,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00007095,MTR-119,FAC-024,2026-04-15,2026-04-15,13604.704,13479.332,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00007096,MTR-119,FAC-024,2026-04-16,2026-04-16,13793.985,13761.399,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
